CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Child_Age,Indicator,Value
2023-24,E12000007,London,E09000030,Tower Hamlets,5yr,Hib_MenC_5y,3438.0
2023-24,E12000007,London,E09000030,Tower Hamlets,5yr,MMR1_5y,3479.0
2023-24,E12000007,London,E09000030,Tower Hamlets,5yr,MMR2_5y,2984.0
2023-24,E12000007,London,E09000031,Waltham Forest,12m,12m_Eligible_Pop,3847.0
2023-24,E12000007,London,E09000031,Waltham Forest,12m,DTaP_IPV_Hib_HepB_12m,3386.0
2023-24,E12000007,London,E09000031,Waltham Forest,12m,MenB_12m,3367.0
2023-24,E12000007,London,E09000031,Waltham Forest,12m,PCV_12m,3469.0
2023-24,E12000007,London,E09000031,Waltham Forest,12m,Rota_12m,3334.0
2023-24,E12000007,London,E09000031,Waltham Forest,24m,24m_Eligible_Pop,4116.0
2023-24,E12000007,London,E09000031,Waltham Forest,24m,DTaP_IPV_Hib_HepB_24m,3660.0
2023-24,E12000007,London,E09000031,Waltham Forest,24m,Hib_MenC_24m,3367.0
2023-24,E12000007,London,E09000031,Waltham Forest,24m,MMR_24m,3369.0
2023-24,E12000007,London,E09000031,Waltham Forest,24m,MenB_booster_24m,3323.0
2023-24,E12000007,London,E09000031,Waltham Forest,24m,PCV_24m,3358.0
2023-24,E12000007,London,E09000031,Waltham Forest,5yr,5y_Eligible_Pop,4250.0
2023-24,E12000007,London,E09000031,Waltham Forest,5yr,DTaP_IPV_5y,3035.0
2023-24,E12000007,London,E09000031,Waltham Forest,5yr,DTaP_IPV_Hib_HepB_5y,3704.0
2023-24,E12000007,London,E09000031,Waltham Forest,5yr,Hib_MenC_5y,3502.0
2023-24,E12000007,London,E09000031,Waltham Forest,5yr,MMR1_5y,3580.0
2023-24,E12000007,London,E09000031,Waltham Forest,5yr,MMR2_5y,3060.0
2023-24,E12000007,London,E09000032,Wandsworth,12m,12m_Eligible_Pop,3945.0
2023-24,E12000007,London,E09000032,Wandsworth,12m,DTaP_IPV_Hib_HepB_12m,3533.0
2023-24,E12000007,London,E09000032,Wandsworth,12m,MenB_12m,3515.0
2023-24,E12000007,London,E09000032,Wandsworth,12m,PCV_12m,3578.0
2023-24,E12000007,London,E09000032,Wandsworth,12m,Rota_12m,3450.0
2023-24,E12000007,London,E09000032,Wandsworth,24m,24m_Eligible_Pop,3986.0
2023-24,E12000007,London,E09000032,Wandsworth,24m,DTaP_IPV_Hib_HepB_24m,3590.0
2023-24,E12000007,London,E09000032,Wandsworth,24m,Hib_MenC_24m,3326.0
2023-24,E12000007,London,E09000032,Wandsworth,24m,MMR_24m,3371.0
2023-24,E12000007,London,E09000032,Wandsworth,24m,MenB_booster_24m,3292.0
2023-24,E12000007,London,E09000032,Wandsworth,24m,PCV_24m,3325.0
2023-24,E12000007,London,E09000032,Wandsworth,5yr,5y_Eligible_Pop,4242.0
2023-24,E12000007,London,E09000032,Wandsworth,5yr,DTaP_IPV_5y,2938.0
2023-24,E12000007,London,E09000032,Wandsworth,5yr,DTaP_IPV_Hib_HepB_5y,3734.0
2023-24,E12000007,London,E09000032,Wandsworth,5yr,Hib_MenC_5y,3519.0
2023-24,E12000007,London,E09000032,Wandsworth,5yr,MMR1_5y,3645.0
2023-24,E12000007,London,E09000032,Wandsworth,5yr,MMR2_5y,3163.0
2023-24,E12000007,London,E09000033,Westminster,12m,12m_Eligible_Pop,1583.0
2023-24,E12000007,London,E09000033,Westminster,12m,DTaP_IPV_Hib_HepB_12m,1245.0
2023-24,E12000007,London,E09000033,Westminster,12m,MenB_12m,1254.0
2023-24,E12000007,London,E09000033,Westminster,12m,PCV_12m,1347.0
2023-24,E12000007,London,E09000033,Westminster,12m,Rota_12m,1227.0
2023-24,E12000007,London,E09000033,Westminster,24m,24m_Eligible_Pop,1716.0
2023-24,E12000007,London,E09000033,Westminster,24m,DTaP_IPV_Hib_HepB_24m,1484.0
2023-24,E12000007,London,E09000033,Westminster,24m,Hib_MenC_24m,1320.0
2023-24,E12000007,London,E09000033,Westminster,24m,MMR_24m,1354.0
2023-24,E12000007,London,E09000033,Westminster,24m,MenB_booster_24m,1261.0
2023-24,E12000007,London,E09000033,Westminster,24m,PCV_24m,1344.0
2023-24,E12000007,London,E09000033,Westminster,5yr,5y_Eligible_Pop,1711.0
2023-24,E12000007,London,E09000033,Westminster,5yr,DTaP_IPV_5y,1121.0
2023-24,E12000007,London,E09000033,Westminster,5yr,DTaP_IPV_Hib_HepB_5y,1406.0
2023-24,E12000007,London,E09000033,Westminster,5yr,Hib_MenC_5y,1306.0
2023-24,E12000007,London,E09000033,Westminster,5yr,MMR1_5y,1380.0
2023-24,E12000007,London,E09000033,Westminster,5yr,MMR2_5y,1100.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,12m,12m_Eligible_Pop,1383.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,12m,DTaP_IPV_Hib_HepB_12m,1310.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,12m,MenB_12m,1300.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,12m,PCV_12m,1324.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,12m,Rota_12m,1288.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,24m,24m_Eligible_Pop,1575.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,24m,DTaP_IPV_Hib_HepB_24m,1492.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,24m,Hib_MenC_24m,1443.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,24m,MMR_24m,1449.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,24m,MenB_booster_24m,1430.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,24m,PCV_24m,1442.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,5yr,5y_Eligible_Pop,1573.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,5yr,DTaP_IPV_5y,1417.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,5yr,DTaP_IPV_Hib_HepB_5y,1508.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,5yr,Hib_MenC_5y,1485.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,5yr,MMR1_5y,1504.0
2023-24,E12000008,South East,E06000036,Bracknell Forest,5yr,MMR2_5y,1439.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,12m,12m_Eligible_Pop,2061.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,12m,DTaP_IPV_Hib_HepB_12m,1866.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,12m,MenB_12m,1873.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,12m,PCV_12m,1910.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,12m,Rota_12m,1791.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,24m,24m_Eligible_Pop,2304.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,24m,DTaP_IPV_Hib_HepB_24m,2124.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,24m,Hib_MenC_24m,2058.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,24m,MMR_24m,2058.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,24m,MenB_booster_24m,2028.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,24m,PCV_24m,2045.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,5yr,5y_Eligible_Pop,2578.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,5yr,DTaP_IPV_5y,2090.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,5yr,DTaP_IPV_Hib_HepB_5y,2346.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,5yr,Hib_MenC_5y,2235.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,5yr,MMR1_5y,2333.0
2023-24,E12000008,South East,E06000043,Brighton and Hove,5yr,MMR2_5y,2139.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,12m,12m_Eligible_Pop,5782.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,12m,DTaP_IPV_Hib_HepB_12m,5420.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,12m,MenB_12m,5376.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,12m,PCV_12m,5485.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,12m,Rota_12m,5254.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,24m,24m_Eligible_Pop,6291.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,24m,DTaP_IPV_Hib_HepB_24m,5949.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,24m,Hib_MenC_24m,5774.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,24m,MMR_24m,5791.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,24m,MenB_booster_24m,5735.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,24m,PCV_24m,5780.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,5yr,5y_Eligible_Pop,6943.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,5yr,DTaP_IPV_5y,6108.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,5yr,DTaP_IPV_Hib_HepB_5y,6643.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,5yr,Hib_MenC_5y,6500.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,5yr,MMR1_5y,6598.0
2023-24,E12000008,South East,E06000060,Buckinghamshire,5yr,MMR2_5y,6199.0
2023-24,E12000008,South East,E10000011,East Sussex,12m,12m_Eligible_Pop,4395.0
2023-24,E12000008,South East,E10000011,East Sussex,12m,DTaP_IPV_Hib_HepB_12m,4028.0
2023-24,E12000008,South East,E10000011,East Sussex,12m,MenB_12m,4007.0
2023-24,E12000008,South East,E10000011,East Sussex,12m,PCV_12m,4111.0
2023-24,E12000008,South East,E10000011,East Sussex,12m,Rota_12m,3894.0
2023-24,E12000008,South East,E10000011,East Sussex,24m,24m_Eligible_Pop,4874.0
2023-24,E12000008,South East,E10000011,East Sussex,24m,DTaP_IPV_Hib_HepB_24m,4526.0
2023-24,E12000008,South East,E10000011,East Sussex,24m,Hib_MenC_24m,4404.0
2023-24,E12000008,South East,E10000011,East Sussex,24m,MMR_24m,4396.0
2023-24,E12000008,South East,E10000011,East Sussex,24m,MenB_booster_24m,4376.0
2023-24,E12000008,South East,E10000011,East Sussex,24m,PCV_24m,4398.0
2023-24,E12000008,South East,E10000011,East Sussex,5yr,5y_Eligible_Pop,5475.0
2023-24,E12000008,South East,E10000011,East Sussex,5yr,DTaP_IPV_5y,4699.0
2023-24,E12000008,South East,E10000011,East Sussex,5yr,DTaP_IPV_Hib_HepB_5y,5101.0
2023-24,E12000008,South East,E10000011,East Sussex,5yr,Hib_MenC_5y,4943.0
2023-24,E12000008,South East,E10000011,East Sussex,5yr,MMR1_5y,5057.0
2023-24,E12000008,South East,E10000011,East Sussex,5yr,MMR2_5y,4739.0
2023-24,E12000008,South East,E10000014,Hampshire,12m,12m_Eligible_Pop,12916.0
2023-24,E12000008,South East,E10000014,Hampshire,12m,DTaP_IPV_Hib_HepB_12m,12453.0
2023-24,E12000008,South East,E10000014,Hampshire,12m,MenB_12m,12415.0
2023-24,E12000008,South East,E10000014,Hampshire,12m,PCV_12m,12587.0
2023-24,E12000008,South East,E10000014,Hampshire,12m,Rota_12m,12177.0
2023-24,E12000008,South East,E10000014,Hampshire,24m,24m_Eligible_Pop,13779.0
2023-24,E12000008,South East,E10000014,Hampshire,24m,DTaP_IPV_Hib_HepB_24m,13375.0
2023-24,E12000008,South East,E10000014,Hampshire,24m,Hib_MenC_24m,13091.0
2023-24,E12000008,South East,E10000014,Hampshire,24m,MMR_24m,13094.0
2023-24,E12000008,South East,E10000014,Hampshire,24m,MenB_booster_24m,13226.0
2023-24,E12000008,South East,E10000014,Hampshire,24m,PCV_24m,13050.0
2023-24,E12000008,South East,E10000014,Hampshire,5yr,5y_Eligible_Pop,14966.0
2023-24,E12000008,South East,E10000014,Hampshire,5yr,DTaP_IPV_5y,13636.0
2023-24,E12000008,South East,E10000014,Hampshire,5yr,DTaP_IPV_Hib_HepB_5y,14424.0
2023-24,E12000008,South East,E10000014,Hampshire,5yr,Hib_MenC_5y,14272.0
2023-24,E12000008,South East,E10000014,Hampshire,5yr,MMR1_5y,14383.0
2023-24,E12000008,South East,E10000014,Hampshire,5yr,MMR2_5y,13638.0
2023-24,E12000008,South East,E06000046,Isle of Wight,12m,12m_Eligible_Pop,1016.0
2023-24,E12000008,South East,E06000046,Isle of Wight,12m,DTaP_IPV_Hib_HepB_12m,959.0
2023-24,E12000008,South East,E06000046,Isle of Wight,12m,MenB_12m,955.0
2023-24,E12000008,South East,E06000046,Isle of Wight,12m,PCV_12m,972.0
2023-24,E12000008,South East,E06000046,Isle of Wight,12m,Rota_12m,922.0
2023-24,E12000008,South East,E06000046,Isle of Wight,24m,24m_Eligible_Pop,1076.0
2023-24,E12000008,South East,E06000046,Isle of Wight,24m,DTaP_IPV_Hib_HepB_24m,1015.0
2023-24,E12000008,South East,E06000046,Isle of Wight,24m,Hib_MenC_24m,976.0
2023-24,E12000008,South East,E06000046,Isle of Wight,24m,MMR_24m,983.0
2023-24,E12000008,South East,E06000046,Isle of Wight,24m,MenB_booster_24m,1006.0
2023-24,E12000008,South East,E06000046,Isle of Wight,24m,PCV_24m,976.0
2023-24,E12000008,South East,E06000046,Isle of Wight,5yr,5y_Eligible_Pop,1191.0
2023-24,E12000008,South East,E06000046,Isle of Wight,5yr,DTaP_IPV_5y,1025.0
2023-24,E12000008,South East,E06000046,Isle of Wight,5yr,DTaP_IPV_Hib_HepB_5y,1127.0
2023-24,E12000008,South East,E06000046,Isle of Wight,5yr,Hib_MenC_5y,1108.0
2023-24,E12000008,South East,E06000046,Isle of Wight,5yr,MMR1_5y,1117.0
2023-24,E12000008,South East,E06000046,Isle of Wight,5yr,MMR2_5y,1018.0
2023-24,E12000008,South East,E10000016,Kent,12m,12m_Eligible_Pop,16579.0
2023-24,E12000008,South East,E10000016,Kent,12m,DTaP_IPV_Hib_HepB_12m,15360.0
2023-24,E12000008,South East,E10000016,Kent,12m,MenB_12m,15278.0
2023-24,E12000008,South East,E10000016,Kent,12m,PCV_12m,15673.0
2023-24,E12000008,South East,E10000016,Kent,12m,Rota_12m,14915.0
2023-24,E12000008,South East,E10000016,Kent,24m,24m_Eligible_Pop,17552.0
2023-24,E12000008,South East,E10000016,Kent,24m,DTaP_IPV_Hib_HepB_24m,16338.0
2023-24,E12000008,South East,E10000016,Kent,24m,Hib_MenC_24m,15752.0
2023-24,E12000008,South East,E10000016,Kent,24m,MMR_24m,15745.0
2023-24,E12000008,South East,E10000016,Kent,24m,MenB_booster_24m,15505.0
2023-24,E12000008,South East,E10000016,Kent,24m,PCV_24m,15694.0
2023-24,E12000008,South East,E10000016,Kent,5yr,5y_Eligible_Pop,19105.0
2023-24,E12000008,South East,E10000016,Kent,5yr,DTaP_IPV_5y,15847.0
2023-24,E12000008,South East,E10000016,Kent,5yr,DTaP_IPV_Hib_HepB_5y,17783.0
2023-24,E12000008,South East,E10000016,Kent,5yr,Hib_MenC_5y,16882.0
2023-24,E12000008,South East,E10000016,Kent,5yr,MMR1_5y,17569.0
2023-24,E12000008,South East,E10000016,Kent,5yr,MMR2_5y,16054.0
2023-24,E12000008,South East,E06000035,Medway,12m,12m_Eligible_Pop,3629.0
2023-24,E12000008,South East,E06000035,Medway,12m,DTaP_IPV_Hib_HepB_12m,3285.0
2023-24,E12000008,South East,E06000035,Medway,12m,MenB_12m,3265.0
2023-24,E12000008,South East,E06000035,Medway,12m,PCV_12m,3364.0
2023-24,E12000008,South East,E06000035,Medway,12m,Rota_12m,3098.0
2023-24,E12000008,South East,E06000035,Medway,24m,24m_Eligible_Pop,3810.0
2023-24,E12000008,South East,E06000035,Medway,24m,DTaP_IPV_Hib_HepB_24m,3469.0
2023-24,E12000008,South East,E06000035,Medway,24m,Hib_MenC_24m,3325.0
2023-24,E12000008,South East,E06000035,Medway,24m,MMR_24m,3333.0
2023-24,E12000008,South East,E06000035,Medway,24m,MenB_booster_24m,3262.0
2023-24,E12000008,South East,E06000035,Medway,24m,PCV_24m,3314.0
2023-24,E12000008,South East,E06000035,Medway,5yr,5y_Eligible_Pop,4235.0
2023-24,E12000008,South East,E06000035,Medway,5yr,DTaP_IPV_5y,3380.0
2023-24,E12000008,South East,E06000035,Medway,5yr,DTaP_IPV_Hib_HepB_5y,3848.0
2023-24,E12000008,South East,E06000035,Medway,5yr,Hib_MenC_5y,3662.0
2023-24,E12000008,South East,E06000035,Medway,5yr,MMR1_5y,3816.0
2023-24,E12000008,South East,E06000035,Medway,5yr,MMR2_5y,3409.0
2023-24,E12000008,South East,E06000042,Milton Keynes,12m,12m_Eligible_Pop,3008.0
2023-24,E12000008,South East,E06000042,Milton Keynes,12m,DTaP_IPV_Hib_HepB_12m,2810.0
2023-24,E12000008,South East,E06000042,Milton Keynes,12m,MenB_12m,2809.0
2023-24,E12000008,South East,E06000042,Milton Keynes,12m,PCV_12m,2875.0
2023-24,E12000008,South East,E06000042,Milton Keynes,12m,Rota_12m,2738.0
2023-24,E12000008,South East,E06000042,Milton Keynes,24m,24m_Eligible_Pop,3457.0
2023-24,E12000008,South East,E06000042,Milton Keynes,24m,DTaP_IPV_Hib_HepB_24m,3266.0
2023-24,E12000008,South East,E06000042,Milton Keynes,24m,Hib_MenC_24m,3200.0
2023-24,E12000008,South East,E06000042,Milton Keynes,24m,MMR_24m,3199.0
2023-24,E12000008,South East,E06000042,Milton Keynes,24m,MenB_booster_24m,3075.0
2023-24,E12000008,South East,E06000042,Milton Keynes,24m,PCV_24m,3162.0
2023-24,E12000008,South East,E06000042,Milton Keynes,5yr,5y_Eligible_Pop,3888.0
2023-24,E12000008,South East,E06000042,Milton Keynes,5yr,DTaP_IPV_5y,3311.0
2023-24,E12000008,South East,E06000042,Milton Keynes,5yr,DTaP_IPV_Hib_HepB_5y,3522.0
2023-24,E12000008,South East,E06000042,Milton Keynes,5yr,Hib_MenC_5y,3416.0
2023-24,E12000008,South East,E06000042,Milton Keynes,5yr,MMR1_5y,3574.0
2023-24,E12000008,South East,E06000042,Milton Keynes,5yr,MMR2_5y,3395.0
2023-24,E12000008,South East,E10000025,Oxfordshire,12m,12m_Eligible_Pop,7516.0
2023-24,E12000008,South East,E10000025,Oxfordshire,12m,DTaP_IPV_Hib_HepB_12m,7153.0
2023-24,E12000008,South East,E10000025,Oxfordshire,12m,MenB_12m,7055.0
2023-24,E12000008,South East,E10000025,Oxfordshire,12m,PCV_12m,7184.0
2023-24,E12000008,South East,E10000025,Oxfordshire,12m,Rota_12m,6978.0
2023-24,E12000008,South East,E10000025,Oxfordshire,24m,24m_Eligible_Pop,7983.0
2023-24,E12000008,South East,E10000025,Oxfordshire,24m,DTaP_IPV_Hib_HepB_24m,7616.0
2023-24,E12000008,South East,E10000025,Oxfordshire,24m,Hib_MenC_24m,7384.0
2023-24,E12000008,South East,E10000025,Oxfordshire,24m,MMR_24m,7464.0
2023-24,E12000008,South East,E10000025,Oxfordshire,24m,MenB_booster_24m,7321.0
2023-24,E12000008,South East,E10000025,Oxfordshire,24m,PCV_24m,7393.0
2023-24,E12000008,South East,E10000025,Oxfordshire,5yr,5y_Eligible_Pop,8369.0
2023-24,E12000008,South East,E10000025,Oxfordshire,5yr,DTaP_IPV_5y,7469.0
2023-24,E12000008,South East,E10000025,Oxfordshire,5yr,DTaP_IPV_Hib_HepB_5y,8033.0
2023-24,E12000008,South East,E10000025,Oxfordshire,5yr,Hib_MenC_5y,7834.0
2023-24,E12000008,South East,E10000025,Oxfordshire,5yr,MMR1_5y,7996.0
2023-24,E12000008,South East,E10000025,Oxfordshire,5yr,MMR2_5y,7599.0
2023-24,E12000008,South East,E06000044,Portsmouth,12m,12m_Eligible_Pop,2138.0
2023-24,E12000008,South East,E06000044,Portsmouth,12m,DTaP_IPV_Hib_HepB_12m,2020.0
2023-24,E12000008,South East,E06000044,Portsmouth,12m,MenB_12m,1991.0
2023-24,E12000008,South East,E06000044,Portsmouth,12m,PCV_12m,2057.0
2023-24,E12000008,South East,E06000044,Portsmouth,12m,Rota_12m,1941.0
2023-24,E12000008,South East,E06000044,Portsmouth,24m,24m_Eligible_Pop,2305.0
2023-24,E12000008,South East,E06000044,Portsmouth,24m,DTaP_IPV_Hib_HepB_24m,2193.0
2023-24,E12000008,South East,E06000044,Portsmouth,24m,Hib_MenC_24m,2117.0
2023-24,E12000008,South East,E06000044,Portsmouth,24m,MMR_24m,2135.0
2023-24,E12000008,South East,E06000044,Portsmouth,24m,MenB_booster_24m,2122.0
2023-24,E12000008,South East,E06000044,Portsmouth,24m,PCV_24m,2083.0
2023-24,E12000008,South East,E06000044,Portsmouth,5yr,5y_Eligible_Pop,2477.0
2023-24,E12000008,South East,E06000044,Portsmouth,5yr,DTaP_IPV_5y,2110.0
2023-24,E12000008,South East,E06000044,Portsmouth,5yr,DTaP_IPV_Hib_HepB_5y,2348.0
2023-24,E12000008,South East,E06000044,Portsmouth,5yr,Hib_MenC_5y,2295.0
2023-24,E12000008,South East,E06000044,Portsmouth,5yr,MMR1_5y,2329.0
2023-24,E12000008,South East,E06000044,Portsmouth,5yr,MMR2_5y,2132.0
2023-24,E12000008,South East,E06000038,Reading,12m,12m_Eligible_Pop,2463.0
2023-24,E12000008,South East,E06000038,Reading,12m,DTaP_IPV_Hib_HepB_12m,2265.0
2023-24,E12000008,South East,E06000038,Reading,12m,MenB_12m,2203.0
2023-24,E12000008,South East,E06000038,Reading,12m,PCV_12m,2291.0
2023-24,E12000008,South East,E06000038,Reading,12m,Rota_12m,2212.0
2023-24,E12000008,South East,E06000038,Reading,24m,24m_Eligible_Pop,2524.0
2023-24,E12000008,South East,E06000038,Reading,24m,DTaP_IPV_Hib_HepB_24m,2351.0
2023-24,E12000008,South East,E06000038,Reading,24m,Hib_MenC_24m,2257.0
2023-24,E12000008,South East,E06000038,Reading,24m,MMR_24m,2287.0
2023-24,E12000008,South East,E06000038,Reading,24m,MenB_booster_24m,2214.0
2023-24,E12000008,South East,E06000038,Reading,24m,PCV_24m,2253.0
2023-24,E12000008,South East,E06000038,Reading,5yr,5y_Eligible_Pop,2701.0
2023-24,E12000008,South East,E06000038,Reading,5yr,DTaP_IPV_5y,2261.0
2023-24,E12000008,South East,E06000038,Reading,5yr,DTaP_IPV_Hib_HepB_5y,2549.0
2023-24,E12000008,South East,E06000038,Reading,5yr,Hib_MenC_5y,2397.0
2023-24,E12000008,South East,E06000038,Reading,5yr,MMR1_5y,2507.0
2023-24,E12000008,South East,E06000038,Reading,5yr,MMR2_5y,2303.0
2023-24,E12000008,South East,E06000039,Slough,12m,12m_Eligible_Pop,2297.0
2023-24,E12000008,South East,E06000039,Slough,12m,DTaP_IPV_Hib_HepB_12m,2112.0
2023-24,E12000008,South East,E06000039,Slough,12m,MenB_12m,2027.0
2023-24,E12000008,South East,E06000039,Slough,12m,PCV_12m,2125.0
2023-24,E12000008,South East,E06000039,Slough,12m,Rota_12m,2022.0
2023-24,E12000008,South East,E06000039,Slough,24m,24m_Eligible_Pop,2319.0
2023-24,E12000008,South East,E06000039,Slough,24m,DTaP_IPV_Hib_HepB_24m,2134.0
2023-24,E12000008,South East,E06000039,Slough,24m,Hib_MenC_24m,1994.0
2023-24,E12000008,South East,E06000039,Slough,24m,MMR_24m,2019.0
2023-24,E12000008,South East,E06000039,Slough,24m,MenB_booster_24m,1946.0
2023-24,E12000008,South East,E06000039,Slough,24m,PCV_24m,1982.0
2023-24,E12000008,South East,E06000039,Slough,5yr,5y_Eligible_Pop,2583.0
2023-24,E12000008,South East,E06000039,Slough,5yr,DTaP_IPV_5y,2163.0
2023-24,E12000008,South East,E06000039,Slough,5yr,DTaP_IPV_Hib_HepB_5y,2431.0
2023-24,E12000008,South East,E06000039,Slough,5yr,Hib_MenC_5y,2288.0
2023-24,E12000008,South East,E06000039,Slough,5yr,MMR1_5y,2343.0
2023-24,E12000008,South East,E06000039,Slough,5yr,MMR2_5y,2167.0
2023-24,E12000008,South East,E06000045,Southampton,12m,12m_Eligible_Pop,2909.0
2023-24,E12000008,South East,E06000045,Southampton,12m,DTaP_IPV_Hib_HepB_12m,2728.0
2023-24,E12000008,South East,E06000045,Southampton,12m,MenB_12m,2704.0
2023-24,E12000008,South East,E06000045,Southampton,12m,PCV_12m,2764.0
2023-24,E12000008,South East,E06000045,Southampton,12m,Rota_12m,2611.0
2023-24,E12000008,South East,E06000045,Southampton,24m,24m_Eligible_Pop,3043.0
2023-24,E12000008,South East,E06000045,Southampton,24m,DTaP_IPV_Hib_HepB_24m,2878.0
2023-24,E12000008,South East,E06000045,Southampton,24m,Hib_MenC_24m,2763.0
2023-24,E12000008,South East,E06000045,Southampton,24m,MMR_24m,2775.0
2023-24,E12000008,South East,E06000045,Southampton,24m,MenB_booster_24m,2789.0
2023-24,E12000008,South East,E06000045,Southampton,24m,PCV_24m,2736.0
2023-24,E12000008,South East,E06000045,Southampton,5yr,5y_Eligible_Pop,3312.0
2023-24,E12000008,South East,E06000045,Southampton,5yr,DTaP_IPV_5y,2821.0
2023-24,E12000008,South East,E06000045,Southampton,5yr,DTaP_IPV_Hib_HepB_5y,3102.0
2023-24,E12000008,South East,E06000045,Southampton,5yr,Hib_MenC_5y,3046.0
2023-24,E12000008,South East,E06000045,Southampton,5yr,MMR1_5y,3076.0
2023-24,E12000008,South East,E06000045,Southampton,5yr,MMR2_5y,2830.0
2023-24,E12000008,South East,E10000030,Surrey,12m,12m_Eligible_Pop,12262.0
2023-24,E12000008,South East,E10000030,Surrey,12m,DTaP_IPV_Hib_HepB_12m,11330.0
2023-24,E12000008,South East,E10000030,Surrey,12m,MenB_12m,11272.0
2023-24,E12000008,South East,E10000030,Surrey,12m,PCV_12m,11468.0
2023-24,E12000008,South East,E10000030,Surrey,12m,Rota_12m,11112.0
2023-24,E12000008,South East,E10000030,Surrey,24m,24m_Eligible_Pop,13568.0
2023-24,E12000008,South East,E10000030,Surrey,24m,DTaP_IPV_Hib_HepB_24m,12604.0
2023-24,E12000008,South East,E10000030,Surrey,24m,Hib_MenC_24m,12141.0
2023-24,E12000008,South East,E10000030,Surrey,24m,MMR_24m,12203.0
2023-24,E12000008,South East,E10000030,Surrey,24m,MenB_booster_24m,11994.0
2023-24,E12000008,South East,E10000030,Surrey,24m,PCV_24m,12078.0
2023-24,E12000008,South East,E10000030,Surrey,5yr,5y_Eligible_Pop,14907.0
2023-24,E12000008,South East,E10000030,Surrey,5yr,DTaP_IPV_5y,12073.0
2023-24,E12000008,South East,E10000030,Surrey,5yr,DTaP_IPV_Hib_HepB_5y,13727.0
2023-24,E12000008,South East,E10000030,Surrey,5yr,Hib_MenC_5y,13344.0
2023-24,E12000008,South East,E10000030,Surrey,5yr,MMR1_5y,13759.0
2023-24,E12000008,South East,E10000030,Surrey,5yr,MMR2_5y,12476.0
2023-24,E12000008,South East,E06000037,West Berkshire,12m,12m_Eligible_Pop,1444.0
2023-24,E12000008,South East,E06000037,West Berkshire,12m,DTaP_IPV_Hib_HepB_12m,1385.0
2023-24,E12000008,South East,E06000037,West Berkshire,12m,MenB_12m,1379.0
2023-24,E12000008,South East,E06000037,West Berkshire,12m,PCV_12m,1388.0
2023-24,E12000008,South East,E06000037,West Berkshire,12m,Rota_12m,1353.0
2023-24,E12000008,South East,E06000037,West Berkshire,24m,24m_Eligible_Pop,1413.0
2023-24,E12000008,South East,E06000037,West Berkshire,24m,DTaP_IPV_Hib_HepB_24m,1361.0
2023-24,E12000008,South East,E06000037,West Berkshire,24m,Hib_MenC_24m,1346.0
