Year,OrgCode,OrgName,OrgType,VacCode,Value
2011-12,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_12m,97.57029219500669
2011-12,S92000003,Scotland,Country,DTaP_IPV_Hib_12m,97.40364
2011-12,W92000004,Wales,Country,DTaP_IPV_Hib_12m,96.43109
2011-12,E12000001,North East,Region,DTaP_IPV_Hib_12m,96.3277387457715
2011-12,E12000002,North West,Region,DTaP_IPV_Hib_12m,95.8108262108262
2011-12,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_12m,95.8211885524428
2011-12,E12000004,East Midlands,Region,DTaP_IPV_Hib_12m,96.2320013240405
2011-12,E12000005,West Midlands,Region,DTaP_IPV_Hib_12m,94.9130021259931
2011-12,E12000006,East of England,Region,DTaP_IPV_Hib_12m,95.4654971710117
2011-12,E12000007,London,Region,DTaP_IPV_Hib_12m,91.2708085724884
2011-12,E12000008,South East,Region,DTaP_IPV_Hib_12m,94.6891274995178
2011-12,E12000009,South West,Region,DTaP_IPV_Hib_12m,95.6066566805485
2011-12,K02000001,United Kingdom,UK,DTaP_IPV_Hib_12m,95.03541168802954
2011-12,E92000001,England,Country,DTaP_IPV_Hib_24m,96.1423913171432
2011-12,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_24m,98.42727127574645
2011-12,S92000003,Scotland,Country,DTaP_IPV_Hib_24m,98.07047
2011-12,W92000004,Wales,Country,DTaP_IPV_Hib_24m,97.38967
2011-12,E12000001,North East,Region,DTaP_IPV_Hib_24m,97.524654179628
2011-12,E12000002,North West,Region,DTaP_IPV_Hib_24m,97.0973269362577
2011-12,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_24m,97.0513609680664
2011-12,E12000004,East Midlands,Region,DTaP_IPV_Hib_24m,97.3727696392432
2011-12,E12000005,West Midlands,Region,DTaP_IPV_Hib_24m,96.7551748142465
2011-12,E12000006,East of England,Region,DTaP_IPV_Hib_24m,96.4942567797186
2011-12,E12000007,London,Region,DTaP_IPV_Hib_24m,93.3304423915316
2011-12,E12000008,South East,Region,DTaP_IPV_Hib_24m,96.05496946141034
2011-12,E12000009,South West,Region,DTaP_IPV_Hib_24m,96.9957651747903
2011-12,K02000001,United Kingdom,UK,DTaP_IPV_Hib_24m,96.4119353522611
2011-12,E92000001,England,Country,Hib_MenC_24m,92.3449658030112
2011-12,N92000002,Northern Ireland,Country,Hib_MenC_24m,95.5372824524988
2011-12,S92000003,Scotland,Country,Hib_MenC_24m,95.28151
2011-12,W92000004,Wales,Country,Hib_MenC_24m,93.74376
2011-12,E12000001,North East,Region,Hib_MenC_24m,95.28426765504
2011-12,E12000002,North West,Region,Hib_MenC_24m,94.3134567055061
2011-12,E12000003,Yorkshire & the Humber,Region,Hib_MenC_24m,94.6477097001817
2011-12,E12000004,East Midlands,Region,Hib_MenC_24m,94.8235206743534
2011-12,E12000005,West Midlands,Region,Hib_MenC_24m,92.4675730582904
2011-12,E12000006,East of England,Region,Hib_MenC_24m,94.4117447155577
2011-12,E12000007,London,Region,Hib_MenC_24m,86.7754899759174
2011-12,E12000008,South East,Region,Hib_MenC_24m,92.5152692948362
2011-12,E12000009,South West,Region,Hib_MenC_24m,92.2145644772897
2011-12,K02000001,United Kingdom,UK,Hib_MenC_24m,92.72450121270828
2011-12,E92000001,England,Country,Hib_MenC_5y,88.90655495639294
2011-12,N92000002,Northern Ireland,Country,Hib_MenC_5y,88.69428073379264
2011-12,S92000003,Scotland,Country,Hib_MenC_5y,95.08913
2011-12,W92000004,Wales,Country,Hib_MenC_5y,92.23064
2011-12,E12000001,North East,Region,Hib_MenC_5y,89.802010774457
2011-12,E12000002,North West,Region,Hib_MenC_5y,89.203863655265
2011-12,E12000003,Yorkshire & the Humber,Region,Hib_MenC_5y,92.3306616375923
2011-12,E12000004,East Midlands,Region,Hib_MenC_5y,91.0203291384317
2011-12,E12000005,West Midlands,Region,Hib_MenC_5y,92.0541645375575
2011-12,E12000006,East of England,Region,Hib_MenC_5y,91.7732472246845
2011-12,E12000007,London,Region,Hib_MenC_5y,81.52134446807408
2011-12,E12000008,South East,Region,Hib_MenC_5y,88.18613013043645
2011-12,E12000009,South West,Region,Hib_MenC_5y,91.3069898260356
2011-12,K02000001,United Kingdom,UK,Hib_MenC_5y,89.27929881273859
2011-12,E92000001,England,Country,MMR1_5y,92.8977642112824
2011-12,N92000002,Northern Ireland,Country,MMR1_5y,96.70042334191085
2011-12,S92000003,Scotland,Country,MMR1_5y,96.60783
2011-12,W92000004,Wales,Country,MMR1_5y,94.6203
2011-12,E12000001,North East,Region,MMR1_5y,95.3024740074804
2011-12,E12000002,North West,Region,MMR1_5y,95.0124154973922
2011-12,E12000003,Yorkshire & the Humber,Region,MMR1_5y,94.7886217193148
2011-12,E12000004,East Midlands,Region,MMR1_5y,94.1200387221684
2011-12,E12000005,West Midlands,Region,MMR1_5y,94.3295560431633
2011-12,E12000006,East of England,Region,MMR1_5y,91.4538573016476
2011-12,E12000007,London,Region,MMR1_5y,89.7019453864001
2011-12,E12000008,South East,Region,MMR1_5y,91.95482538346788
2011-12,E12000009,South West,Region,MMR1_5y,93.7740893781034
2011-12,K02000001,United Kingdom,UK,MMR1_5y,93.37328103338393
2011-12,E92000001,England,Country,MMR2_5y,86.0150208347522
2011-12,N92000002,Northern Ireland,Country,MMR2_5y,91.1762264464182
2011-12,S92000003,Scotland,Country,MMR2_5y,90.23244
2011-12,W92000004,Wales,Country,MMR2_5y,87.10358
2011-12,E12000001,North East,Region,MMR2_5y,89.9221082249597
2011-12,E12000002,North West,Region,MMR2_5y,87.8506338438142
2011-12,E12000003,Yorkshire & the Humber,Region,MMR2_5y,89.0916234480591
2011-12,E12000004,East Midlands,Region,MMR2_5y,88.1723136495644
2011-12,E12000005,West Midlands,Region,MMR2_5y,87.5469656436923
2011-12,E12000006,East of England,Region,MMR2_5y,86.8951641270243
2011-12,E12000007,London,Region,MMR2_5y,80.2146809107366
2011-12,E12000008,South East,Region,MMR2_5y,86.12917415751829
2011-12,E12000009,South West,Region,MMR2_5y,84.8085002951491
2011-12,K02000001,United Kingdom,UK,MMR2_5y,86.54366980072142
2011-12,E92000001,England,Country,MMR_24m,91.248278378792
2011-12,N92000002,Northern Ireland,Country,MMR_24m,93.3059236787482
2011-12,S92000003,Scotland,Country,MMR_24m,94.27377
2011-12,W92000004,Wales,Country,MMR_24m,92.66539
2011-12,E12000001,North East,Region,MMR_24m,93.014097557747
2011-12,E12000002,North West,Region,MMR_24m,93.3824537354352
2011-12,E12000003,Yorkshire & the Humber,Region,MMR_24m,93.1403606227574
2011-12,E12000004,East Midlands,Region,MMR_24m,92.8869826769899
2011-12,E12000005,West Midlands,Region,MMR_24m,92.0371080708633
2011-12,E12000006,East of England,Region,MMR_24m,91.7854958200231
2011-12,E12000007,London,Region,MMR_24m,86.0847613811474
2011-12,E12000008,South East,Region,MMR_24m,92.0849528039978
2011-12,E12000009,South West,Region,MMR_24m,91.6947604417504
2011-12,K02000001,United Kingdom,UK,MMR_24m,91.59964857741434
2011-12,E92000001,England,Country,PCV_12m,94.2162490654798
2011-12,N92000002,Northern Ireland,Country,PCV_12m,97.43640229975585
2011-12,S92000003,Scotland,Country,PCV_12m,97.38655
2011-12,W92000004,Wales,Country,PCV_12m,95.7963
2011-12,E12000001,North East,Region,PCV_12m,96.0675253708041
2011-12,E12000002,North West,Region,PCV_12m,95.57150997151
2011-12,E12000003,Yorkshire & the Humber,Region,PCV_12m,95.6535528203579
2011-12,E12000004,East Midlands,Region,PCV_12m,95.7832986998658
2011-12,E12000005,West Midlands,Region,PCV_12m,94.6416582745888
2011-12,E12000006,East of England,Region,PCV_12m,95.0147540539809
2011-12,E12000007,London,Region,PCV_12m,90.4009932095354
2011-12,E12000008,South East,Region,PCV_12m,94.11689063203244
2011-12,E12000009,South West,Region,PCV_12m,95.3548089743379
2011-12,K02000001,United Kingdom,UK,PCV_12m,94.6175475621489
2011-12,E92000001,England,Country,PCV_24m,91.489011053691
2011-12,N92000002,Northern Ireland,Country,PCV_24m,93.89270317739103
2011-12,S92000003,Scotland,Country,PCV_24m,94.45746
2011-12,W92000004,Wales,Country,PCV_24m,93.74376
2011-12,E12000001,North East,Region,PCV_24m,94.1789661790986
2011-12,E12000002,North West,Region,PCV_24m,93.6634681288554
2011-12,E12000003,Yorkshire & the Humber,Region,PCV_24m,94.0141426576786
2011-12,E12000004,East Midlands,Region,PCV_24m,93.6779368350693
2011-12,E12000005,West Midlands,Region,PCV_24m,92.6153234170112
2011-12,E12000006,East of England,Region,PCV_24m,92.6908176442602
2011-12,E12000007,London,Region,PCV_24m,85.2755557964674
2011-12,E12000008,South East,Region,PCV_24m,91.77031278919117
2011-12,E12000009,South West,Region,PCV_24m,92.2627252345761
2011-12,K02000001,United Kingdom,UK,PCV_24m,91.8837401975876
2012-13,E92000001,England,Country,12m_Eligible_Pop,691046.0
2012-13,N92000002,Northern Ireland,Country,12m_Eligible_Pop,25116.0
2012-13,S92000003,Scotland,Country,12m_Eligible_Pop,58971.0
2012-13,W92000004,Wales,Country,12m_Eligible_Pop,35391.0
2012-13,E12000001,North East,Region,12m_Eligible_Pop,30646.0
2012-13,E12000002,North West,Region,12m_Eligible_Pop,87895.0
2012-13,E12000003,Yorkshire & the Humber,Region,12m_Eligible_Pop,66259.0
2012-13,E12000004,East Midlands,Region,12m_Eligible_Pop,55282.0
2012-13,E12000005,West Midlands,Region,12m_Eligible_Pop,72341.0
2012-13,E12000006,East of England,Region,12m_Eligible_Pop,74295.0
2012-13,E12000007,London,Region,12m_Eligible_Pop,132364.0
2012-13,E12000008,South East,Region,12m_Eligible_Pop,109947.0
2012-13,E12000009,South West,Region,12m_Eligible_Pop,62017.0
2012-13,K02000001,United Kingdom,UK,12m_Eligible_Pop,810524.0
2012-13,E92000001,England,Country,24m_Eligible_Pop,689447.0
2012-13,N92000002,Northern Ireland,Country,24m_Eligible_Pop,25418.0
2012-13,S92000003,Scotland,Country,24m_Eligible_Pop,58821.0
2012-13,W92000004,Wales,Country,24m_Eligible_Pop,35335.0
2012-13,E12000001,North East,Region,24m_Eligible_Pop,30862.0
2012-13,E12000002,North West,Region,24m_Eligible_Pop,87717.0
2012-13,E12000003,Yorkshire & the Humber,Region,24m_Eligible_Pop,66132.0
2012-13,E12000004,East Midlands,Region,24m_Eligible_Pop,55008.0
2012-13,E12000005,West Midlands,Region,24m_Eligible_Pop,71613.0
2012-13,E12000006,East of England,Region,24m_Eligible_Pop,74857.0
2012-13,E12000007,London,Region,24m_Eligible_Pop,130386.0
2012-13,E12000008,South East,Region,24m_Eligible_Pop,111243.0
2012-13,E12000009,South West,Region,24m_Eligible_Pop,61629.0
2012-13,K02000001,United Kingdom,UK,24m_Eligible_Pop,809021.0
2012-13,E92000001,England,Country,5y_Eligible_Pop,672445.0
2012-13,N92000002,Northern Ireland,Country,5y_Eligible_Pop,25225.0
2012-13,S92000003,Scotland,Country,5y_Eligible_Pop,58968.0
2012-13,W92000004,Wales,Country,5y_Eligible_Pop,34802.0
2012-13,E12000001,North East,Region,5y_Eligible_Pop,29958.0
2012-13,E12000002,North West,Region,5y_Eligible_Pop,86455.0
2012-13,E12000003,Yorkshire & the Humber,Region,5y_Eligible_Pop,65318.0
2012-13,E12000004,East Midlands,Region,5y_Eligible_Pop,54309.0
2012-13,E12000005,West Midlands,Region,5y_Eligible_Pop,69267.0
2012-13,E12000006,East of England,Region,5y_Eligible_Pop,73948.0
2012-13,E12000007,London,Region,5y_Eligible_Pop,123053.0
2012-13,E12000008,South East,Region,5y_Eligible_Pop,109938.0
2012-13,E12000009,South West,Region,5y_Eligible_Pop,60199.0
2012-13,K02000001,United Kingdom,UK,5y_Eligible_Pop,791440.0
2012-13,E92000001,England,Country,DTaP_IPV_5y,88.9497282305616
2012-13,N92000002,Northern Ireland,Country,DTaP_IPV_5y,92.21010901883052
2012-13,S92000003,Scotland,Country,DTaP_IPV_5y,93.3
2012-13,W92000004,Wales,Country,DTaP_IPV_5y,91.3
2012-13,E12000001,North East,Region,DTaP_IPV_5y,93.01355230656252
2012-13,E12000002,North West,Region,DTaP_IPV_5y,91.30414666589556
2012-13,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_5y,91.79705441072905
2012-13,E12000004,East Midlands,Region,DTaP_IPV_5y,91.39737428418863
2012-13,E12000005,West Midlands,Region,DTaP_IPV_5y,89.41920394993286
2012-13,E12000006,East of England,Region,DTaP_IPV_5y,90.83274733596582
2012-13,E12000007,London,Region,DTaP_IPV_5y,79.88915345420266
2012-13,E12000008,South East,Region,DTaP_IPV_5y,90.67838236096709
2012-13,E12000009,South West,Region,DTaP_IPV_5y,90.75898270735394
2012-13,K02000001,United Kingdom,UK,DTaP_IPV_5y,89.48410492267259
2012-13,E92000001,England,Country,DTaP_IPV_Hib_12m,94.74058166894824
2012-13,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_12m,97.56330625895843
2012-13,S92000003,Scotland,Country,DTaP_IPV_Hib_12m,97.4
2012-13,W92000004,Wales,Country,DTaP_IPV_Hib_12m,96.5
2012-13,E12000001,North East,Region,DTaP_IPV_Hib_12m,96.53788422632644
2012-13,E12000002,North West,Region,DTaP_IPV_Hib_12m,95.94857500426646
2012-13,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_12m,96.26013069922577
2012-13,E12000004,East Midlands,Region,DTaP_IPV_Hib_12m,96.40389276798957
2012-13,E12000005,West Midlands,Region,DTaP_IPV_Hib_12m,94.47477917087129
2012-13,E12000006,East of England,Region,DTaP_IPV_Hib_12m,96.08721986674743
2012-13,E12000007,London,Region,DTaP_IPV_Hib_12m,91.09652171285244
2012-13,E12000008,South East,Region,DTaP_IPV_Hib_12m,94.3973005175221
2012-13,E12000009,South West,Region,DTaP_IPV_Hib_12m,96.11719367270264
2012-13,K02000001,United Kingdom,UK,DTaP_IPV_Hib_12m,95.1000834028357
2012-13,E92000001,England,Country,DTaP_IPV_Hib_24m,96.29848269700209
2012-13,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_24m,98.57581241639782
2012-13,S92000003,Scotland,Country,DTaP_IPV_Hib_24m,98.2
2012-13,W92000004,Wales,Country,DTaP_IPV_Hib_24m,97.7
2012-13,E12000001,North East,Region,DTaP_IPV_Hib_24m,97.82256496662562
2012-13,E12000002,North West,Region,DTaP_IPV_Hib_24m,97.41669231733871
2012-13,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_24m,97.50801427448134
2012-13,E12000004,East Midlands,Region,DTaP_IPV_Hib_24m,97.61489237929028
2012-13,E12000005,West Midlands,Region,DTaP_IPV_Hib_24m,96.56068032340497
2012-13,E12000006,East of England,Region,DTaP_IPV_Hib_24m,96.86201691224602
2012-13,E12000007,London,Region,DTaP_IPV_Hib_24m,93.57753133005077
2012-13,E12000008,South East,Region,DTaP_IPV_Hib_24m,95.70939295056768
2012-13,E12000009,South West,Region,DTaP_IPV_Hib_24m,97.3015950283146
2012-13,K02000001,United Kingdom,UK,DTaP_IPV_Hib_24m,96.57202965065184
2012-13,E92000001,England,Country,Hib_MenC_24m,92.6590441324714
2012-13,N92000002,Northern Ireland,Country,Hib_MenC_24m,95.91627980171532
2012-13,S92000003,Scotland,Country,Hib_MenC_24m,95.7
2012-13,W92000004,Wales,Country,Hib_MenC_24m,94.4
2012-13,E12000001,North East,Region,Hib_MenC_24m,95.48311839802994
2012-13,E12000002,North West,Region,Hib_MenC_24m,94.92800711378638
2012-13,E12000003,Yorkshire & the Humber,Region,Hib_MenC_24m,95.02358918526583
2012-13,E12000004,East Midlands,Region,Hib_MenC_24m,95.30068353694008
2012-13,E12000005,West Midlands,Region,Hib_MenC_24m,91.99167748872411
2012-13,E12000006,East of England,Region,Hib_MenC_24m,94.71124944894933
2012-13,E12000007,London,Region,Hib_MenC_24m,87.34986885095026
2012-13,E12000008,South East,Region,Hib_MenC_24m,92.46244707532159
2012-13,E12000009,South West,Region,Hib_MenC_24m,92.99031300199582
2012-13,K02000001,United Kingdom,UK,Hib_MenC_24m,93.05753497128009
2012-13,E92000001,England,Country,Hib_MenC_5y,91.48941549122976
2012-13,N92000002,Northern Ireland,Country,Hib_MenC_5y,94.33498513379584
2012-13,S92000003,Scotland,Country,Hib_MenC_5y,95.8
2012-13,W92000004,Wales,Country,Hib_MenC_5y,93.8
2012-13,E12000001,North East,Region,Hib_MenC_5y,94.66920355163896
2012-13,E12000002,North West,Region,Hib_MenC_5y,91.5632409924238
2012-13,E12000003,Yorkshire & the Humber,Region,Hib_MenC_5y,94.82225420251692
2012-13,E12000004,East Midlands,Region,Hib_MenC_5y,94.06544035058646
2012-13,E12000005,West Midlands,Region,Hib_MenC_5y,92.78444280826368
2012-13,E12000006,East of England,Region,Hib_MenC_5y,93.59009033374804
2012-13,E12000007,London,Region,Hib_MenC_5y,86.91539417974369
2012-13,E12000008,South East,Region,Hib_MenC_5y,89.55047390347288
2012-13,E12000009,South West,Region,Hib_MenC_5y,92.68094154387947
2012-13,K02000001,United Kingdom,UK,Hib_MenC_5y,91.999267158597
2012-13,E92000001,England,Country,MMR1_5y,93.87488939615879
2012-13,N92000002,Northern Ireland,Country,MMR1_5y,97.0465807730426
2012-13,S92000003,Scotland,Country,MMR1_5y,96.9
2012-13,W92000004,Wales,Country,MMR1_5y,95.8
2012-13,E12000001,North East,Region,MMR1_5y,96.19467254155818
2012-13,E12000002,North West,Region,MMR1_5y,95.93545775258805
2012-13,E12000003,Yorkshire & the Humber,Region,MMR1_5y,95.55865152025476
2012-13,E12000004,East Midlands,Region,MMR1_5y,94.97320886040988
2012-13,E12000005,West Midlands,Region,MMR1_5y,94.70743644159556
2012-13,E12000006,East of England,Region,MMR1_5y,93.1532969113431
2012-13,E12000007,London,Region,MMR1_5y,90.57966892314694
2012-13,E12000008,South East,Region,MMR1_5y,93.30531754261493
2012-13,E12000009,South West,Region,MMR1_5y,94.64775162378113
2012-13,K02000001,United Kingdom,UK,MMR1_5y,94.28623774385929
2012-13,E92000001,England,Country,MMR2_5y,87.71854947244756
2012-13,N92000002,Northern Ireland,Country,MMR2_5y,90.87016848364718
2012-13,S92000003,Scotland,Country,MMR2_5y,92.1
2012-13,W92000004,Wales,Country,MMR2_5y,89.6
2012-13,E12000001,North East,Region,MMR2_5y,91.66833566993792
2012-13,E12000002,North West,Region,MMR2_5y,90.6783876004858
2012-13,E12000003,Yorkshire & the Humber,Region,MMR2_5y,90.71925043632689
2012-13,E12000004,East Midlands,Region,MMR2_5y,89.66837909002192
2012-13,E12000005,West Midlands,Region,MMR2_5y,87.87156943421832
2012-13,E12000006,East of England,Region,MMR2_5y,89.02066316871316
2012-13,E12000007,London,Region,MMR2_5y,80.76844936734578
2012-13,E12000008,South East,Region,MMR2_5y,87.856792010042
2012-13,E12000009,South West,Region,MMR2_5y,88.66592468313428
2012-13,K02000001,United Kingdom,UK,MMR2_5y,88.22740826847266
2012-13,E92000001,England,Country,MMR_24m,92.32239751569011
2012-13,N92000002,Northern Ireland,Country,MMR_24m,95.55826579589267
2012-13,S92000003,Scotland,Country,MMR_24m,95.1
2012-13,W92000004,Wales,Country,MMR_24m,94.6
2012-13,E12000001,North East,Region,MMR_24m,94.0898191951267
2012-13,E12000002,North West,Region,MMR_24m,94.91660681509856
2012-13,E12000003,Yorkshire & the Humber,Region,MMR_24m,94.1828464283554
2012-13,E12000004,East Midlands,Region,MMR_24m,94.04813845258872
2012-13,E12000005,West Midlands,Region,MMR_24m,92.73874855124069
2012-13,E12000006,East of England,Region,MMR_24m,92.84636039381755
2012-13,E12000007,London,Region,MMR_24m,87.13818968294142
2012-13,E12000008,South East,Region,MMR_24m,92.6206592774377
2012-13,E12000009,South West,Region,MMR_24m,93.51766213957714
2012-13,K02000001,United Kingdom,UK,MMR_24m,92.7271356367758
2012-13,E92000001,England,Country,PCV_12m,94.42945910981324
2012-13,N92000002,Northern Ireland,Country,PCV_12m,97.49960184742793
2012-13,S92000003,Scotland,Country,PCV_12m,97.4
2012-13,W92000004,Wales,Country,PCV_12m,95.9
2012-13,E12000001,North East,Region,PCV_12m,96.39757227696926
2012-13,E12000002,North West,Region,PCV_12m,95.83821605324535
2012-13,E12000003,Yorkshire & the Humber,Region,PCV_12m,95.89036961016616
2012-13,E12000004,East Midlands,Region,PCV_12m,96.02040447161825
2012-13,E12000005,West Midlands,Region,PCV_12m,94.14301709957009
2012-13,E12000006,East of England,Region,PCV_12m,95.72784171209368
2012-13,E12000007,London,Region,PCV_12m,90.82605542292467
2012-13,E12000008,South East,Region,PCV_12m,93.85704021028315
2012-13,E12000009,South West,Region,PCV_12m,95.96562232936131
2012-13,K02000001,United Kingdom,UK,PCV_12m,94.80718646209118
2012-13,E92000001,England,Country,PCV_24m,92.47367817975856
2012-13,N92000002,Northern Ireland,Country,PCV_24m,95.82579274529861
2012-13,S92000003,Scotland,Country,PCV_24m,95.5
2012-13,W92000004,Wales,Country,PCV_24m,95.2
2012-13,E12000001,North East,Region,PCV_24m,95.0327263301147
